1370,AFFILIATION,5,0-2-0-1-0,NOUN
1372,AFFINED,2,0-1,ADJECTIVE
1373,AFFINITY,4,0-1-0-0,NOUN
1374,AFFIRM,2,0-1,VERB
1377,AFFIRMATION,4,2-0-1-0,NOUN
1378,AFFIRMATIVE,4,0-1-0-0,NOUN
1379,AFFIRMATIVELY,5,0-1-0-0-0,ADVERB
1381,AFFIX,2,1-0,NOUN
1384,AFFIXED,2,0-1,ADJECTIVE
1387,AFFLICT,2,0-1,VERB
1388,AFFLICTED,3,0-1-0,ADJECTIVE
1389,AFFLICTING,3,0-1-0,VERB
1390,AFFLICTION,3,0-1-0,NOUN
1391,AFFLICTIONS,3,0-1-0,NOUN
1393,AFFLUENCE,3,1-0-0,NOUN
1394,AFFLUENT,3,1-0-0,NOUN
1397,AFFORD,2,0-1,VERB
1404,AFFRICATE,3,1-0-0,NOUN
1405,AFFRICATION,4,2-0-1-0,NOUN
1409,AFFRONT,2,0-1,VERB
1410,AFFRONTED,3,0-1-0,ADJECTIVE
1414,AFGHAN,2,1-2,NOUN
1415,AFGHANI,3,0-1-0,NOUN
1416,AFGHANISTAN,4,0-1-0-2,NOUN
1418,AFIELD,2,0-1,ADVERB
1419,AFIRE,2,0-1,ADJECTIVE
1422,AFLOAT,2,0-1,ADJECTIVE
1423,AFLUTTER,3,0-1-0,ADJECTIVE
1424,AFOOT,2,0-1,ADJECTIVE
1427,AFOREMENTIONED,4,0-1-2-0,ADJECTIVE
1429,AFORESAID,3,0-1-2,ADJECTIVE
1430,AFORETHOUGHT,3,0-1-2,ADJECTIVE
1431,AFOUL,2,0-1,ADJECTIVE
1432,AFRAID,2,0-1,ADJECTIVE
