1002,ADJECTIVES,3,1-0-0,mud
1003,ADJOIN,2,0-1,mud
1004,ADJOINING,3,0-1-0,mud
1005,ADJOURN,2,0-1,mud
1006,ADJOURNMENT,3,0-1-0,mud
1008,ADJUDGE,2,0-1,mud
1009,ADJUDICATE,4,0-1-0-2,mud
1010,ADJUDICATION,5,0-2-0-1-0,mud
1013,ADJUNCT,2,1-2,mud
1018,ADJUST,2,0-1,mud
1019,ADJUSTABLE,4,0-1-0-0,mud
1020,ADJUSTED,3,0-1-0,mud
1021,ADJUSTER,3,0-1-0,mud
1023,ADJUSTMENT,3,0-1-0,mud
1025,ADJUTANT,3,1-0-0,mud
1031,ADMINISTER,4,0-1-0-0,mud
1033,ADMINISTRATION,5,0-2-0-1-0,mud
1034,ADMINISTRATIVE,5,0-1-0-2-0,mud
1035,ADMINISTRATIVELY,6,0-2-0-1-0-0,mud
1036,ADMINISTRATOR,5,0-1-0-2-0,mud
1037,ADMINISTRATORS,5,0-1-0-2-0,mud
1039,ADMIRABLE,4,1-0-0-0,mud
1040,ADMIRABLY,4,1-0-0-0,mud
1041,ADMIRAL,3,1-0-0,mud
1042,ADMIRALTY,4,1-0-0-0,mud
1044,ADMIRATION,4,2-0-1-0,mud
1045,ADMIRE,2,0-1,mud
1046,ADMIRED,3,0-1-0,mud
1047,ADMIRER,3,0-1-0,mud
1048,ADMIRING,3,0-1-0,mud
1049,ADMIRINGLY,4,0-1-0-0,mud
1051,ADMISSIBILITY,6,0-2-0-1-0-0,mud
1052,ADMISSIBLE,4,0-1-0-0,mud
1053,ADMISSION,3,0-1-0,mud
1055,ADMIT,2,0-1,mud
1057,ADMITTANCE,3,0-1-0,mud
1058,ADMITTED,3,0-1-0,mud
1059,ADMITTING,3,0-1-0,mud
1062,ADMONISH,3,0-1-0,mud
1063,ADMONISHED,3,0-1-0,mud
1065,ADMONITION,4,2-0-1-0,mud
1067,ADMONITORY,5,2-1-0-2-0,mud
1072,ADO,2,0-1,mud
1073,ADOBE,3,0-1-0,mud
1075,ADOLESCENCE,4,2-0-1-0,mud
1076,ADOLESCENT,4,2-0-1-0,mud
1078,ADONIS,3,0-1-0,mud
1080,ADOPT,2,0-1,mud
1081,ADOPTABLE,4,0-1-0-0,mud
1082,ADOPTED,3,0-1-0,mud
1083,ADOPTION,3,0-1-0,mud
1084,ADOPTIVE,3,0-1-0,mud
1086,ADORABLE,4,0-1-0-0,mud
1088,ADORATION,4,2-0-1-0,mud
1089,ADORE,2,0-1,mud
1090,ADORED,2,0-1,mud
1092,ADORING,3,0-1-0,mud
1094,ADORN,2,0-1,mud
1095,ADORNED,2,0-1,mud
1096,ADORNMENT,3,0-1-0,mud
1098,ADRENAL,3,0-1-0,mud
1100,ADRENALINE,4,0-1-0-0,mud
1102,ADRENERGIC,4,0-0-1-0,mud
1107,ADRIATIC,4,2-0-1-0,mud
1108,ADRIFT,2,0-1,mud
1109,ADROIT,2,0-1,mud
1110,ADROITLY,3,0-1-0,mud
1120,ADSORPTION,3,0-1-0,mud
1121,ADULATION,4,2-0-1-0,mud
1125,ADULT,2,0-1,mud
1127,ADULTERATE,4,0-1-0-2,mud
1128,ADULTERATED,5,0-1-0-2-0,mud
1130,ADULTERATION,5,0-2-0-1-0,mud
1131,ADULTERER,4,0-1-0-0,mud
1134,ADULTEROUS,4,0-1-0-0,mud
1136,ADULTERY,4,0-1-0-0,mud
1137,ADULTHOOD,3,0-1-2,mud
1150,ADVANCE,2,0-1,mud
1151,ADVANCED,2,0-1,mud
1152,ADVANCEMENT,3,0-1-0,mud
1153,ADVANCES,3,0-1-0,mud
1154,ADVANCING,3,0-1-0,mud
1155,ADVANTAGE,3,0-1-0,mud
1156,ADVANTAGED,3,0-1-0,mud
1157,ADVANTAGEOUS,4,2-0-1-0,mud
1158,ADVECTION,3,0-1-0,mud
1161,ADVENT,2,1-2,mud
1163,ADVENTIST,3,1-2-0,mud
1167,ADVENTURE,3,0-1-0,mud
1168,ADVENTURER,4,0-1-0-0,mud
1169,ADVENTURES,3,0-1-0,mud
1171,ADVENTURISM,5,0-1-0-2-0,mud
1173,ADVENTUROUS,4,0-1-0-0,mud
1175,ADVERB,2,1-0,mud
1176,ADVERBIAL,4,0-1-0-0,mud
1178,ADVERBS,2,1-0,mud
1180,ADVERSARY,4,1-0-2-0,mud
1183,ADVERSE,2,0-1,mud
1184,ADVERSELY,3,0-1-0,mud
1186,ADVERSITY,4,0-1-0-2,mud
1189,ADVERT,2,1-0,mud
1193,ADVERTISE,3,1-0-2,mud
1194,ADVERTISED,3,1-0-2,mud
1195,ADVERTISEMENT,4,0-1-0-0,mud
1196,ADVERTISER,4,1-0-2-0,mud
1197,ADVERTISING,4,1-0-2-0,mud
1198,ADVICE,2,0-1,mud
1199,ADVISABILITY,6,2-2-0-1-0-0,mud
1200,ADVISABLE,4,0-1-0-0,mud
1201,ADVISE,2,0-1,mud
1202,ADVISED,2,0-1,mud
1203,ADVISEDLY,4,0-1-0-0,mud
1206,ADVISER,3,0-1-0,mud
1207,ADVISORY,4,0-1-0-0,mud
1208,ADVOCACY,4,1-0-0-0,mud
